Purchasing Document;Item;Req Delivery Date;Delivery Date;Delivery Completed;Requisitioner;Created By;Supplier;Material Group;Terms of Payment
4500092927;50;27.06.2025;;No;M89398;M84478;42464031;C601000;Y017
4500054354;20;14.06.2024;07.05.2024;Yes;A72401;D40306;42464031;C530500;Y017
4500092927;60;27.06.2025;;No;M89398;M84478;42464031;C450500;Y017
4500054354;30;14.06.2024;07.05.2024;Yes;A72401;D40306;42464031;C530500;Y017
4500072592;10;19.12.2024;;No;M91531;M89399;42464031;C530500;YEM3
4500054355;10;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C531500;Y017
4500054355;20;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C200500;Y017
4500091373;10;28.06.2025;;No;B26995;M89399;42464031;C530500;YEM3
4500054355;30;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C346100;Y017
4500054535;150;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C346100;Y017
4500054355;40;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C346100;Y017
4500054535;140;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C346100;Y017
4500054355;50;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C346100;Y017
4500054535;130;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C346100;Y017
4500054355;60;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C346100;Y017
4500054535;120;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C346100;Y017
4500054355;70;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C503000;Y017
4500054535;110;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C346100;Y017
4500054355;80;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C346100;Y017
4500054535;100;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C346100;Y017
4500054355;90;14.06.2024;16.05.2024;Yes;A72401;D40306;42472609;C346100;Y017
4500054535;90;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C503000;Y017
4500054359;10;14.06.2024;26.04.2024;Yes;A72401;D40306;42474345;C346100;Y017
4500054535;50;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C503000;Y017
4500054359;20;14.06.2024;26.04.2024;Yes;A72401;D40306;42474345;C346100;Y017
4500054535;30;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C450500;Y017
4500054359;30;14.06.2024;26.04.2024;Yes;A72401;D40306;42474345;C346100;Y017
4500054535;10;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C530500;Y017
4500054359;40;14.06.2024;26.04.2024;Yes;A72401;D40306;42474345;C346100;Y017
4500054535;60;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C530500;Y017
4500054359;50;14.06.2024;26.04.2024;Yes;A72401;D40306;42474345;C346100;Y017
4500054535;70;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C530500;Y017
4500054361;10;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C530500;Y017
4500054535;80;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C530500;Y017
4500054361;20;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C503000;Y017
4500054535;20;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C503000;Y017
4500054361;30;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C450500;Y017
4500054535;40;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C345015;Y017
4500054361;40;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C345015;Y017
4500091625;10;18.07.2025;09.06.2025;Yes;M89398;M84478;42464031;C531500;Y017
4500054361;50;14.06.2024;17.06.2024;Yes;A72401;D40306;42464031;C503000;Y017
4500091625;20;18.07.2025;09.06.2025;Yes;M89398;M84478;42464031;C531500;Y017
4500054361;60;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C530500;Y017
4500057352;10;05.06.2024;30.06.2024;Yes;J61208;D40306;42464031;C346100;Y017
4500054361;70;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C530500;Y017
4500061366;20;18.07.2024;16.07.2024;Yes;J61208;M84478;42464031;C503000;Y017
4500054361;80;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C530500;Y017
4500061366;10;18.07.2024;16.07.2024;Yes;J61208;M84478;42464031;C346100;Y017
4500054361;90;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C503000;Y017
4500091807;140;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C346100;Y017
4500054361;100;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C346100;Y017
4500091807;130;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C346100;Y017
4500054361;110;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C346100;Y017
4500091807;20;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C346100;Y017
4500054361;120;14.06.2024;19.05.2024;Yes;A72401;D40306;42464031;C346100;Y017
4500091807;30;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C503000;Y017
4500091807;40;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C450500;Y017
4500091807;50;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C345015;Y017
4500054370;10;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;120;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C346100;Y017
4500054370;20;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;110;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C346100;Y017
4500054370;30;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;100;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C346100;Y017
4500054370;40;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;90;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C503000;Y017
4500054370;50;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;60;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C503000;Y017
4500054370;60;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;80;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C530500;Y017
4500054370;70;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C311500;Y016
4500091807;70;29.04.2025;12.06.2025;No;M89398;M84478;42464031;C530500;Y017
4500054370;80;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C312000;Y016
4500091807;10;29.04.2025;12.06.2025;Yes;M89398;M84478;42464031;C200500;Y017
4500054370;90;18.05.2024;20.05.2024;Yes;M85770;M89400;42473818;C530500;Y016
4500092401;20;23.06.2025;24.06.2025;Yes;M89398;D40306;42464031;C530500;Y017
4500092401;10;23.06.2025;24.06.2025;Yes;M89398;D40306;42464031;C530500;Y017
4500054394;10;30.04.2024;26.04.2024;Yes;P33601;D40306;42471365;C346100;Y017
4500054394;20;30.04.2024;26.04.2024;Yes;P33601;D40306;42471365;C345615;Y017
4500054401;10;06.05.2024;03.06.2024;Yes;T34642;M89400;42474188;C490535;Y016
4500092937;90;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;80;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;70;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;60;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;50;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;40;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;30;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500054466;10;28.03.2024;24.04.2024;No;D40744;M89400;42475262;C551000;Y016
4500092937;20;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500092937;10;27.06.2025;;No;M89398;M84478;42464031;C530500;Y017
4500086379;30;15.04.2025;12.04.2025;Yes;B26995;M89399;42464031;C530500;YEM3
4500086379;20;15.04.2025;12.04.2025;Yes;B26995;M89399;42464031;C530500;YEM3
4500072679;10;16.12.2024;;No;M91531;M89399;42464031;C530500;YEM3
4500054473;10;30.04.2024;29.04.2024;Yes;R42111;M89399;42473237;C345610;YEM3
4500091188;20;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054473;20;30.04.2024;29.04.2024;Yes;R42111;M89399;42473237;C345610;YEM3
4500091188;30;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054473;30;30.04.2024;29.04.2024;Yes;R42111;M89399;42473237;C345610;YEM3
4500091188;50;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054473;40;30.04.2024;29.04.2024;Yes;R42111;M89399;42473237;C345610;YEM3
4500091188;60;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054478;30;30.04.2027;07.06.2024;No;M90365;M89400;42473927;C601005;Y016
4500091188;70;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054478;40;30.04.2027;14.05.2024;No;M90365;M89400;42473927;C403000;Y016
4500091188;40;21.05.2025;;No;W13170;M84478;42464031;C531500;Y017
4500091188;110;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054484;10;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C340615;Y017
4500091188;80;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054484;20;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C340615;Y017
4500091188;120;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054484;30;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500091188;10;21.05.2025;12.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054484;40;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500091188;90;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054484;50;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500091188;100;21.05.2025;09.06.2025;Yes;W13170;M84478;42464031;C531500;Y017
4500054484;60;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500082898;10;20.03.2025;18.03.2025;Yes;J61208;M89399;42464031;C346100;YEM3
4500054484;70;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500054484;80;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500054484;90;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500054484;100;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500054484;110;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500089231;40;29.05.2025;19.05.2025;Yes;M89398;M84478;42464031;C601000;Y017
4500054484;120;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500089231;50;29.05.2025;19.05.2025;Yes;M89398;M84478;42464031;C601000;Y017
4500054484;130;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500089231;60;29.05.2025;19.05.2025;Yes;M89398;M84478;42464031;C450500;Y017
4500054484;140;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500089231;80;29.05.2025;19.05.2025;Yes;M89398;M84478;42464031;C601000;Y017
4500054484;150;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500089231;20;29.05.2025;19.05.2025;Yes;M89398;M84478;42464031;C450500;Y017
4500054484;160;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500089231;10;29.05.2025;19.05.2025;Yes;M89398;M84478;42464031;C601000;Y017
4500054484;170;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500054484;180;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345610;Y017
4500086128;10;21.04.2025;03.04.2025;Yes;M91531;M89399;42464031;C530500;YEM3
4500054484;190;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;20;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C530500;Y017
4500054484;200;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;30;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C503000;Y017
4500054484;210;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;40;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C450500;Y017
4500054484;220;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;60;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C503000;Y017
4500054484;230;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345610;Y017
4500083697;70;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C530500;Y017
4500054484;240;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;80;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C530500;Y017
4500054484;250;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;90;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C503000;Y017
4500054484;260;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;50;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C345015;Y017
4500054484;270;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;100;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C346100;Y017
4500054484;280;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;110;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C346100;Y017
4500054484;290;21.06.2024;21.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;120;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C346100;Y017
4500054484;300;07.06.2024;31.05.2024;Yes;A72401;D40306;42474961;C345610;Y017
4500083697;130;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C312000;Y017
4500054484;310;07.06.2024;31.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;140;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C530500;Y017
4500054484;320;07.06.2024;31.05.2024;Yes;A72401;D40306;42474961;C345615;Y017
4500083697;150;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C346100;Y017
4500054488;10;21.06.2024;07.05.2024;Yes;A72401;D40306;42464031;C346100;Y017
4500083697;160;25.03.2025;28.03.2025;Yes;P33601;D40306;42464031;C530500;Y017
4500070992;60;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C530500;YEM3
4500070992;70;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C503000;YEM3
4500070992;130;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C346100;YEM3
4500070992;120;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C346100;YEM3
4500070992;50;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C530500;YEM3
4500070992;20;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C450500;YEM3
4500070992;110;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C346100;YEM3
4500070992;100;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C346100;YEM3
4500070992;90;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C346100;YEM3
4500070992;80;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C346100;YEM3
4500070992;30;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C503000;YEM3
4500070992;140;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C345015;YEM3
4500070992;10;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C503000;YEM3
4500070992;40;31.12.2024;09.12.2024;Yes;J60975;M84478;42464031;C530500;YEM3
4500060916;150;09.08.2024;16.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060916;100;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C503000;Y017
4500060916;40;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C345015;Y017
4500060916;50;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C503000;Y017
4500060916;20;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C503000;Y017
4500060916;170;09.08.2024;01.08.2024;No;M89398;N21846;42464031;C346100;Y017
4500060916;160;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060916;140;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060916;130;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060916;120;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060916;110;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060916;60;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060916;70;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060916;30;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C450500;Y017
4500060916;90;09.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060840;50;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060840;60;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060840;30;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C345015;Y017
4500060840;80;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060840;150;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C530500;Y017
4500060840;100;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060840;110;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060840;90;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C503000;Y017
4500060840;40;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C503000;Y017
4500060840;10;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C503000;Y017
4500060840;20;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C450500;Y017
4500060840;120;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060840;130;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500060840;140;30.08.2024;01.08.2024;Yes;M89398;N21846;42464031;C346100;Y017
4500055815;10;27.05.2024;19.05.2024;Yes;P33601;D40306;42464031;C312000;Y017
4500055815;20;27.05.2024;19.05.2024;Yes;P33601;D40306;42464031;C530500;Y017
4500072068;120;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500072068;130;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500072068;140;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500072068;150;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500072068;70;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C345015;Y017
4500072068;40;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C345015;Y017
4500072068;20;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500072068;50;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500072068;110;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500072068;30;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500072068;90;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500072068;80;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500072068;100;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500072068;60;15.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500072305;10;25.12.2024;;No;M91531;M89399;42464031;C530500;YEM3
4500071885;30;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C345015;Y017
4500071885;60;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C345015;Y017
4500071885;150;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500071885;110;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500071885;140;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500071885;130;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500071885;120;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500071885;10;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500071885;40;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500071885;80;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500071885;100;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500071885;90;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500071885;50;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500054523;10;21.06.2024;15.05.2024;Yes;M89398;D40306;42474266;C601000;Y017
4500071885;20;10.01.2025;09.12.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500054523;20;21.06.2024;15.05.2024;Yes;M89398;D40306;42474266;C450500;Y017
4500061780;30;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500054523;30;21.06.2024;15.05.2024;Yes;M89398;D40306;42474266;C601000;Y017
4500061780;50;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500054523;40;21.06.2024;15.05.2024;Yes;M89398;D40306;42474266;C450500;Y017
4500061780;40;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C345015;Y017
4500054528;10;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;20;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500054528;20;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;60;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054528;30;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;80;22.08.2024;01.08.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500054528;40;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;100;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054528;50;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;90;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054528;60;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;10;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054528;70;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061780;70;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054528;80;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500072374;20;22.12.2024;;No;R42111;M89399;42464031;C346100;YEM3
4500054528;90;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500072374;10;22.12.2024;;No;R42111;M89399;42464031;C346100;YEM3
4500054528;100;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500064924;10;20.09.2024;23.10.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054528;110;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500067856;10;30.10.2024;23.10.2024;Yes;J61208;M89399;42464031;C346100;YEM3
4500054528;120;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500067856;20;30.10.2024;23.10.2024;Yes;J61208;M89399;42464031;C346100;YEM3
4500054528;130;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061639;110;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054528;140;21.06.2024;29.04.2024;Yes;M89398;D40306;42471242;C530500;Y017
4500061639;100;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054530;10;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C531500;Y017
4500061639;120;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054530;20;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C530500;Y017
4500061639;90;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054530;30;21.06.2024;19.05.2024;Yes;M89398;D40306;42464031;C530500;Y017
4500061639;20;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500054531;10;21.06.2024;16.05.2024;Yes;M89398;D40306;42472609;C531500;Y017
4500061639;60;22.08.2024;22.07.2024;Yes;M89398;M84478;42464031;C530500;Y017
